TemplateID	LmQuery	Query
410612	больной ведение острый протокол холецистит	протокол ведения больной острый холецистит
410612	оказание острый помощь протокол холецистит	протокол оказание помощи острый холецистит
410612	оказание помощь холецистит	оказание помощи холецистит
410612	бескаменный протокол холецистит	протокол бескаменного холецистита
410612	протокол холецистит	протокол холецистита
410612	лечение протокол холецистит хронический	протокол лечения хронического холецистита
410612	протокол холецистит хронический	протоколы хронический холецистит
410612	бескаменный лечение протокол холецистит	протокол лечения бескаменного холецистита
410613	ведение лист пациент с холецистит чек	чек-лист ведения пациентов с холециститом
410613	лист острый холецистит чек	чек-лист острый холецистит
430716	качество критерий кровообращение мозговой нарушение острый помощь специализированный	мозгового кровообращения острое нарушение критерии качества помощи специализированной
430716	критерий кровообращение мозговой нарушение острый помощь специализированный	критерии специализированной помощи при остром нарушении мозгового кровообращения
430716	качество критерий медицинский онмк помощь	критерии качества медицинской помощи при ОНМК
440685	аппендицит лечение острый	острый аппендицит лечение
440685	аппендицит взрослый лечение острый	острый аппендицит у взрослых лечение
493038	9 e03	E03.9
493038	03 9 e мкб	МКБ E 03.9
493038	9 e03 гипотиреоз неуточненный	E03.9 Гипотиреоз неуточненный
499567	больной лекарственный медицинский оказание помощь протокол туберкулез устойчивый	протокол оказания медицинской помощи больным лекарственно устойчивым туберкулезом
499567	лечение протокол туберкулез	протоколы по лечению туберкулеза
499567	взрослый протокол туберкулез	протокол туберкулез взрослые
493039	5 v54	V54.5
493039	5 v54 мкб	мкб V54.5
490183	0 70 o	O 70.0
490183	0 70 o мкб	МКБ O 70.0
490184	29 9 k	K 29.9
490184	9 k29 мкб	МКБ K29.9
466672	отсталость рекомендация умственный	рекомендации по умственной отсталости
466672	клинрекомендация отсталость умственный	клинрекомендации отсталость умственная
456503	детский хирургия	детская хирургия
456503	детский страница хирург	страница детского хирурга
445507	анатоксин ас	Ас-анатоксин
445507	анатоксин ас вакцинация	вакцинация АС-анатоксин
445507	анатоксин введение очищать столбнячный	Введение анатоксина столбнячного очищенного
44294	анафилаксия клинический рекомендация	анафилаксия клиническая рекомендация
44294	анафилаксия клинрекомендация	клинрекомендация анафилаксия
44294	анафилактический клинический рекомендация шок	анафилактический шок клиническая рекомендация
44294	анафилактический клин рекомендация шок	клин рекомендация анафилактический шок
410614	холецистит хр	хр.холецистит
410614	калькулезный холецистит хронический	хронический калькулезный холецистит
44295	анафилактический медицинский помощь шок экстренный	экстренная медицинская помощь анафилактический шок
44295	анафилактический помощь шок экстренный	анафилактический шок экстренная помощь
44295	анафилактический неотложный помощь шок	анафилактический шок неотложная помощь
44295	анафилаксия неотложный помощь	анафилаксия неотложная помощь
44295	анафилаксия помощь экстренный	анафилаксия экстренная помощь
44295	анафилактический неотложный терапия шок	неотложная терапия анафилактический шок
44295	лечение тактика шок	тактика лечения шока
44295	анафилактический лечение тактика шок	тактика лечения анафилактического шока
44295	анафилаксия лечение	лечение анафилаксия
410610	холецистит	холецистит
410610	живот острый холецистит	холецистит острый живот
410610	калькулезный холецистит	холецистит калькулезный
410615	диагностика и клинический лечение рекомендация холецистит	клинические рекомендации диагностики и лечения холецистита
410615	клинрекомендация острый холецистит	острый холецистит клинрекомендация
410616	стандарт холецистит	стандарты при холецистите
410616	больной оказание помощь с специализированный стандарт холецистит	стандарт оказания специализированной помощи больным с холециститом
410616	калькулезный качество медицинский помощь стандарт холецистит	стандарт качества медицинской помощи при калькулезном холецистите
430506	весь вторичный документ жда	Все документы по вторичной ЖДА
430506	анемия железодефицитный хронический	железодефицитная анемия хроническая
437490	выявление или оои оповещение персонал подозрение схема	схема оповещения персонала при подозрении или выявлении оои
437490	опасный оповещение особо схема	схема оповещения при особо опасных
437490	оои оповещение схема	оои схема оповещения
437490	больной выявление и передача подозрительный порядок с способ холера	способ и порядок передачи информации о выявлении подозрительного больного с холерой
411500	диспансеризация инфекция коронавирусный	диспансеризация коронавирусная инфекция
411500	диспансеризация дополнительный исследование ковид	дополнительные исследования диспансеризация ковид
411500	19 covid диспансеризация	диспансеризация COVID-19
434643	бронхит ребенок стандарт	бронхит у детей стандарты
434643	бронхит лечение острый стандарт	стандарт лечения по острому бронхиту
434643	бронхит острый стандарт	острый бронхит стандарты
434643	бронхит приказ	приказы по бронхиту
425710	hellp синдром	HELLP-синдром
425710	hellp роды синдром	HELLP-синдром в родах
440705	аппендицит ведение острый пациент протокол	протокол ведения пациента острый аппендицит
440705	аппендицит протокол	аппендицит протокол
440705	аппендицит оказание острый помощь протокол	протокол оказание помощи острый аппендицит
440705	аппендицит лечение острый протокол	протокол лечения острого аппендицит
455625	атопический дерматит медицинский помощь стандарт	дерматит атопический стандарт медицинской помощи
455625	дерматит стандарт	дерматит стандарты
456509	детский психиатр	детский психиатр
456509	детский психиатрия	детская психиатрия
456508	врач офтальмолог	врач-офтальмолог
456508	офтальмолог	офтальмолог
493040	05 e	E 05
493040	e05 тиреотоксикоз	E05 Тиреотоксикоз
493040	05 e мкб	мкб E 05
521246	клинеркоменадция лечение мигрень подросток	клинеркоменадции по лечению мигрени у подростков
521246	кр мигрень ребенок	КР мигрень дети
521246	кр мигрень подросток	КР мигрень подростки
521246	клинрекомедация мигрень ребенок	дети мигрень клинрекомедации
507361	621 мз приказ	Приказ МЗ № 621
507361	группа здоровье приказ ребенок	приказ по группам здоровья детей
507361	группа здоровье несовершеннолетний приказ	приказ по группам здоровья несовершеннолетних
507361	12 2003 30 621 мз приказ	Приказ Мз от 30.12.2003 № 621
507361	здоровье комплексный оценка ребенок состояние	комплексная оценка состояния здоровья детей
431003	артериальный гипертензия ля памятка пациент с	памятка ля пациента с артериальной гипертензией
431003	ага пациент с	информация для пациента с АГ
431003	гипертензия пациент с	информация для пациента с гипертензией
445176	иммунизация плановый против столбняк схема	Схемы плановой иммунизации против столбняка
445176	иммунизация плановый плановый столбняк схема	плановая иммунизация столбняка схема плановая
471967	клинрекомендация тетрада фалло	тетрада фалло клинрекомендации
471967	врожденный порок сердце тетрада фалло	тетрада фалло врожденный порок сердца
471967	порок тетрада фалло	порок тетрада фалло
471967	тетрада фало	Тетрада Фало
471967	ребенок тетрада фалло	тетрада фалло у детей
480398	аутоиммунный код мкб тиреоидит	Аутоиммунный тиреоидит код МКБ
480398	аутоиммунный код мкб11 тиреоидит	Аутоиммунный тиреоидит код МКБ11
480398	3 e06 аутоиммунный тиреоидит	E06.3 Аутоиммунный тиреоидит
493041	9 e07 болезнь железа неуточненный щитовидный	E07.9 Болезнь щитовидной железы неуточненная
493041	07 9 e	E 07.9
493041	07 9 e мкб	мкб E 07.9
493042	2 e06 преходящий с тиреоидит тиреотоксикоз хронический	E06.2 Хронический тиреоидит с преходящим тиреотоксикозом
493042	2 e06	E06.2
493042	2 e06 мкб	мкб E06.2
440707	гастроэнтеролог осмотр панкреатит первичный хронический	первичный осмотр при хроническом панкреатите гастроэнтеролог
440707	осмотр остер панкреатит первичный стационар хирург	хирург. первичный осмотр при остром панкреатите (стационар)
440707	врач осмотр панкреатит	панкреатит осмотр врачей
424733	желчевыводящий рак система	рак желчевыводящей системы
424733	желчевыводящий лечение рак система	лечение рака желчевыводящей системы
424733	билиарный лечение рак тракт	лечение рака билиарного тракта
424733	билиарный клинический рак рекомендация тракт	клинические рекомендации по раку билиарного тракта
424733	холангиокарцинома	холангиокарцинома
424733	билиарный рак тракт	рак билиарного тракта
424733	желчный пузырь рак	рак желчного пузыря
424733	желчный проток рак	рак желчных протоков
426500	все пневмония	все о пневмонии
426500	весь материал пневмония	пневмония все материалы
434809	бронхит простой	простой бронхит
434809	бронхит диагноз	диагноз бронхит
434809	бронхит все	все о бронхите
434809	бронхит гнойный слизистый	слизисто-гнойный бронхит
434810	бронхит клинический острый ребенок рекомендация	клинические рекомендации острый бронхит у детей
434810	бронхит взрослый клинический острый рекомендация	острый бронхит у взрослых клиническая рекомендация
434810	бронхит взрослый острый	острый бронхит взрослые
454229	гепатит медицинский помощь с специализированный стандарт	стандарт специализированной медицинской помощи при гепатите с
454229	вирусный гепатит и медицинский острый помощь с специализированный стандарт	стандарт специализированной медицинской помощи при острых вирусных гепатитах в и с
454229	b гепатит стандарт	стандарт по гепатиту b
454229	b c гепатит и стандарт	стандарт по гепатиту b и c
454230	медпомощь стандарт эпилепсия	стандарты медпомощи при эпилепсии
454230	ребенок стандарт эпилепсия	стандарт детям при эпилепсии
446172	клинический ребенок рекомендация сибирский язва	"Клиническая рекомендация ""Сибирская язва у детей"""
446172	клинрекомендация сибирский язва	сибирская язва клинрекомендация
414746	все диабет диагностика и лечение сахарный	Все о диагностике и лечении сахарного диабета
414746	диабет документ перечень полный сахарный	Сахарный диабет полный перечень документов
414746	2 диабет сахарный	диабет сахарный 2
414746	1 диабет сахарный	сахарный диабет 1
414746	все диабет	Все о диабете
414746	диабет сахарный	Диабет сахарный
414746	сд1	СД1
414746	сд2	СД2
414746	диабет инсулиннезависимый сахарный	сахарный диабет инсулиннезависимый
440708	аппендицит шаблон	аппендицит шаблоны
440708	аппендицит осмотр	осмотр при аппендиците
440708	аппендицит врач осмотр	аппендицит осмотр врача
