TemplateID	LmQuery	Query
1371	генеральный проведение сопа уборка	соп проведения генеральной уборки
1371	генеральный помещение проведение сопа уборка	"соп ""проведение генеральной уборки помещений"""
1371	генеральный лпу сопа уборка	соп при генеральной уборке в лпу
1371	генеральный новый санпин сопа уборка	соп генеральная уборка по новому санпину
1371	генеральный инструкция проведение сопа уборка	соп инструкция проведения генеральных уборок
1371	21 3686 генеральный санпин туалет уборка	генеральная уборка туалетов по санпин 3686-21
1371	21 3686 генеральный санпин уборка	генеральная уборка по санпин 3686-21
1371	ген сопа уборка	сопы ген уборка
1371	генуборка сопа	соп по генуборке
1371	генеруборка сопа	соп генеруборка
1371	генеральный сопа	соп генеральная у
1371	гена сопа	гене соп
1371	генеральный помещение сопа уборка	соп генеральная уборка помещений
1371	генеральный порядок проведение сопа уборка	соп порядок проведения генеральной уборки
1371	генеральный проведение сопа техника уборка	соп генеральные уборки . техника проведения
1371	алгоритм генеральный лист сопа уборка чек	генеральная уборка чек-листы, сопы, алгоритмы
1373	аптека весь заведующий сопа стационар	все сопы для заведующего аптекой стационара
1373	аптека весь сопа стационар	все сопы для аптеки стационара
1373	аптека сопа	соп по аптеке
1373	аптека производственный сопа	соп для производственных аптек
1373	аптека больничный сопа	соп для больничной аптеки
1373	аптечный пункт сопа	соп для аптечного пункта
1373	аптека какой сопа	какие сопы нужны в аптеку
1373	аптека внутрибольничный сопа	сопы для внутрибольничной аптеки
1373	аптека готовый лекарственный сопа форма	соп аптека готовых лекарственных форм
1373	аптека документ и сопа	документы и сопы по аптеке
1373	аптека весь медорганизация сопа	все сопы для аптеки медорганизации
1373	аптека быть должный какой медорганизация сопа	какие сопы должны быть в аптеке медорганизации
1370	заключительный пандемия сопа уборка	соп по заключительной уборка при пандемии
1370	дезинфекция заключительный кабинет сопа	соп по заключительной дезинфекции кабинета
1370	дезинфекция заключительный проведение сопа	соп проведение заключительной дезинфекции
1370	дезинфекция заключительный сопа	соп по заключительной дезинфекции
1370	дезинфекция дополнительный заключительный сопа текущий	соп текущая,заключительная,дополнительная дезинфекция
1370	дезинфекция заключительный коронавирус сопа	соп по заключительной дезинфекции при коронавирусе
1370	дезинфекция заключительный показание проведение сопа эпидемический	соп по проведению заключительной дезинфекции по эпидемическим показаниям
1370	дезинфекция заключительный сопа уборка	соп по заключительной дезинфекции уборки
1370	заключительный сопа уборка	соп по заключительной уборки
1370	заключительный сопа стационар уборка	соп заключительная уборка стационар
1370	дополнительный заключительный проведение сопа текущий	сопы проведения заключительной, текущей, дополнительной
1370	заключительный кабинет сопа уборка	сопы заключительная уборка кабинета
1370	дезинфекция заключительный инфекционный проведение сопа стационар	соп проведение заключительной дезинфекции в инфекционном стационаре
1370	дезинфекция дополнительный заключительный сопа стационар текущий	соп текущая заключительная дополнительная дезинфекция в стационаре
1370	дезинфекция заключительный отделение показание проведение сопа стационарный эпидемический	соп проведение заключительной дезинфекции по эпидемическим показаниям в стационарных отделениях
2110	журнал текущий уборка	журнал уборки текущей
2110	журнал помещение текущий уборка	журнал текущей уборки помещений
2110	журнал проведение текущий уборка	журнал проведения текущие уборки
2110	журнал контроль текущий уборка	журнал контроля текущих уборок
2110	дезинфекция журнал текущий уборка	журнал дезинфекции текущей уборки
2110	журнал образец текущий уборка	образец журнала текущей уборки
2110	журнал заполнение пример текущий уборка	пример заполнения журнала текущей уборки
2110	журнал и проветривание текущий уборка	журнал проветривания и текущей уборки
2110	ген журнал и текущий уборка	журнал текущей и ген уборки
2110	журнал организация помещение текущий уборка	журнал текущей уборки помещений организации
2110	журнал текущий	журнал текущих
2110	вести журнал текущий	журнал текущих как вести
2110	дополнительный журнал и помещение текущий уборка	журнал текущей и дополнительной уборки помещений
2110	дополнительный журнал и медицинский организация помещение текущий уборка	журналов текущей и дополнительной уборки помещений медицинской организации
2110	ежедневный журнал уборка	журнал ежедневных уборок
2110	журнал уборка	журнал уборок
2110	журнал кратность уборка	журнал кратности уборки
2110	ежедневный журнал помещение уборка форма	форма журнала ежедневных уборок помещения
2110	ежедневный журнал отделение уборка	ежедневная уборка отделения журнал
2110	журнал профилактический уборка	журнал профилактических уборок
2110	журнал течь уборка	журнал тек уборок
2110	журнал помещение уборка	журнал уборки помещений
2110	журнал уборка учет	журнал учета уборок
2110	влажный журнал уборка	журнал влажных уборок
2110	журнал текущий уборка форма	форма журнала текущих уборок
2110	журнал кабинет текущий уборка форма	форма журнала текущей уборки кабинета
2110	журнал проведение текущий уборка шаблон	шаблон журнал проведения текущей уборки
2110	журнал текущий уборка шаблон	шаблон журнал текущей уборки
2112	выдача журнал пациент сизый	журнал выдачи сиз пациентам
2112	выдача журнал сизый	журнал выдачи сиз
2112	выдача журнал сизый сотрудник форма	форма журнала по выдаче сиз сотрудникам
2112	журнал сизый	журнал по сиз
2112	журнал сизый форма	форма журнала по сиз
2112	журнал запас сизый	журнал запаса сиз
2112	выдача журнал сизый форма	форма журнала выдачи сиз
2112	журнал расчет сизый форма	форма журнала расчета сиз
2496	лпу медсестра совет	совет медсестер лпу
2496	медсестра совет функционал	совет медсестер функционал
2496	медсестра приказ совет создание шаблон	шаблон приказа о создании совета медсестер
2496	медсестра питание сектор совет	совет медсестер сектор по питанию
2496	и класс конференция мастер медсестра тема	темы конференций и мастер-классов для медсестер
2496	медсестра совет	совет медсестер
2496	медсестра питание сектор совет функция	функции сектора по питанию совета медсестер
2496	медсестра работа совет	работа совета медсестер
2496	лпу медсестра сова	сове медсестер лпу
2496	медсестра план работа совет	план работы совета медсестер
2496	медсестра положение совет	положение о совете медсестер
2496	медсестра приказ совет создание	приказ о создании совета медсестер
2492	медсестра обязанность цсо	обязанности медсестры цсо
2492	квалификация медсестра отделение эндоскопический	квалификация медсестры эндоскопического отделения
2492	квалификационный медсестра требование цсо	квалификационные требования к медсестре цсо
2492	медсестра нагрузка отделение приемный	нагрузка на медсестру приемного отделения
2492	медсестра нагрузка процедурный	нагрузка на медсестру процедурную
2492	медсестра работа реанимация режим	режим работы медсестры реанимации
2492	день медсестра	день медсестры
2492	медсестра норма рассчитать труд	как рассчитать нормы труда медсестер
2492	взрослый медсестра население патронажный	патронажная медсестра взрослого населения
2492	медсестра норма час	норма часов для медсестер
2492	медсестра нагрузка постовой	нагрузка на постовую медсестру
2492	медсестра норма рабочий час	норма рабочих часов медсестры
2493	медсестра нагрузка процедурный	нагрузка на медсестру процедурную
2493	медсестра нагрузка постовой	нагрузка на постовую медсестру
2493	дополнительный медсестра нагрузка	дополнительная нагрузка медсестры
2493	день медсестра	день медсестры
2493	медсестра норма рассчитать труд	как рассчитать нормы труда медсестер
2493	медсестра работа реанимация режим	режим работы медсестры реанимации
2493	медсестра норма рабочий час	норма рабочих часов медсестры
2493	медсестра рабочий час	рабочие часы для медсестры
1292	лексредства сопа	соп по лексредствам
1292	лек сопа средство	сопы по лек средствам
1292	вещество и лекарственный получение сопа хранение	соп по получению и хранению лекарственных веществ
1292	и лекарство сопа учет хранение	лекарство учет и хранение соп
1292	лекарство сопа хранение	сопы по хранению лекарств
1292	лекарство пр приемка прнпаратовлекарство сопа хранение	сопы по хранению,приемке лекарств прнпаратовлекарств пр
1292	лп сопа	соп по лп
1292	лс сопа	соп по лс
1292	лп работа с сопа	соп по работе с лп
1292	и изделие лекарственный мед препарат сопа	сопы по лекарственным препаратам и мед изделиям
1292	лекарственный сопа средство	сопы по лекарственные средства
1292	лекарственный отделение препарат сопа	сопы по лекарственным препаратам в отделении
1292	весь главный лекарство медсестра сопа	все сопы по лекарствам для главной медсестры
1292	какой лекарственный сопа средство	какие сопы по лекарственным средствам
1292	безопасность лекарственный сопа фармнадзор	лекарственная безопасность фармнадзор сопы
1292	лекарственный препарат работа с сопа	соп при работе с лекарственными препаратами
1292	лекарственный обращение сопа средство	сопы по обращению лекарственных средств
1292	лекарство сопа	сопы по лекарствам
1292	безопасность лекарственный сопа	соп по лекарственной безопасности
1292	лекарственный сопа	сопы по лекарственным
1292	лекарственный препарат сопа	сопы по лекарственным препаратам
1292	использование лекарственный порядок препарат сопа	соп по порядку использования лекарственных препаратов
1292	лекарственный обращение с сопа средство	соп про обращение с лекарственными средствами
1292	лекарство сопа фап	соп лекарства фап
1292	и использование лекарственный перевозка приемка сопа средство хранение	соп по хранению,перевозке,приемке и использованию лекарственных средств
1292	выписывание использование лекарственный отделение сопа средство учет хранение	сопы по учету, хранению, выписыванию, использованию лекарственных средств в отделении
1292	выписывание использование лекарственный сопа средство учет хранение	соп учет хранение выписывание использование лекарственных средств
1293	дезинфекция и сопа стерилизация	сопы дезинфекция и стерилизация
1293	дезинфекция п со	со п по дезинфекции
1293	7 дезинфекция соп	7 сопов по дезинфекции
1293	дезинфекция сопа	сопы дезинфекция
1293	дезинфекционный мероприятие сопа	сопы по дезинфекционным мероприятиям
1294	быть должный и какой лицензирование нс пв сопа	какие сопы должны быть при лицензировании нс и пв
1294	и нс пв2 сопа	соп нс и пв2
1294	и нс оборот пв сопа	соп по обороту нс и пв
1294	и нс пв спо	спо по нс и пв
1294	все и нс пв сопа	все соп нс и пв
1294	весь и нс пв сопа	все сопы нс и пв
1294	нс сопа	соп нс
1294	и нс пв работа с сопа	соп работа с нс и пв
1294	и нс пв порядок работа с сопа	сопы порядок работы с нс и пв
1294	и нс отделение пв работа с сопа стационар	соп по работе с нс и пв в отделении стационара
1294	нс пв сопа	соп нс пв
1294	весь и нс пв работа с сопа	все сопы по работе с нс и пв
1294	наркотический сопа средство	соп по наркотическим средствам
1294	наркотический препарат работа с сопа	сопы по работе с наркотическими препаратами
1294	наркотический препарат сопа	соп по наркотическим препаратам
1294	наркотически сопа	соп по по наркотически
1294	главный и медсестра нс пв сопа	соп нс и пв для главной медсестры
1294	весь главный и медсестра нс пв сопа	все сопы для главной медсестры нс и пв
1294	весь главный и медсестра нс пв2 сопа	все сопы для главной медсестры нс и пв2
1294	наркотик сопа	сопы по наркотикам
1294	алгоритм и наркотический препарат работа с сопа	сопы и алгоритмы по работе с наркотическими препаратами
1294	наркотик обращение с сопа	сопы по обращению с наркотиками
1294	наркотический обращение с сопа	соп по обращению с наркотическими
1294	вещество и наркотический оборот психотропный сопа средство	соп оборот наркотических средств и психотропных веществ
1376	использование костюм противочумный сопа	соп использование противочумного костюма
1376	защита индивидуальный использование сопа средство	соп использование средств индивидуальной защиты
1376	использование коронавирус сизый сопа	соп по использованию сиз при коронавирусе
1376	инфекция коронавирусный обработка сизый сопа	соп обработки сиз при коронавирусной инфекции
1376	ковид применение сизый сопа условие	соп по применению сиз в условиях ковид
1290	алгоритм обработка рука	алгоритм обработки рук
1290	алгоритм обработка рука сотрудник	алгоритм обработки рук сотрудников
1290	обработка поликлиника рука сопа	соп обработка рук поликлиника
1290	оборудование обработка рука с сопа	соп обработка рук с оборудованием
1368	падение пациент сопа	соп падения пациентов
1368	падение пациент сопа стационар	соп падения пациентов в стационаре
1368	падение профилактика сопа	соп по профилактики падения
1367	автомобиль дезинфекция медицинский помощь салон скорый сопа	соп дезинфекция салона автомобиля скорой медицинской помощи
1367	автомобиль дезинфекция помощь салон скорый сопа	соп дезинфекция салона автомобиля скорой помощи
1369	заключительный инфекционный проведение сопа стационар уборка	соп проведение заключительной уборки в инфекционном стационаре
1369	инфекционный кабинет уборка	уборка инфекционного кабинета
1369	бокс больница инфекционный уборка	уборка бокса инфекционной больницы
1366	дезинфекционный режим усиление	о усилении дезинфекционного режима
1366	план противоэпидемический режим усиление	план по усилению противоэпидемического режима
1366	дезинфекционный приказ режим усиление	приказ усиление дезинфекционного режима
1366	дез приказ режим усиление	приказ об усилении дез режима
1366	дезинфекционный мо приказ режим усиление	приказ об усилении дезинфекционного режима в мо
1366	дезинфекционный мо подразделение приказ режим усиление	приказ об усилении дезинфекционного режима в подразделениях мо
1366	дезинфекционный коронавирус приказ режим усиление	приказ об усилении дезинфекционного режима коронавирус
1366	19 covid дезинфекционный мероприятие период приказ усиление учреждение эпидемия	приказ об усилении дезинфекционных мероприятий в учреждении в период эпидемии covid-19
1366	безопасность мера приказ санитарный усиление эпидь	приказ об усилении мер санитарно-эпидем безопасности
1366	ковид приказ режим санитарный усиление эпидемиологический	приказ об усилении санитарно-эпидемиологического режима при ковид
1366	подразделение приказ режим усиление эпид	приказ об усилении эпид режима в подразделениях
2111	генеральный журнал уборка	журнал генеральной уборки
2111	генеральный журнал кабинет процедурный уборка	журнал генеральных уборок в процедурном кабинете
2111	генеральный журнал проведение уборка учет	журнал учета проведения генеральной уборки
2111	генеральный журнал сколько уборка хранить	сколько хранить журнал генеральных уборок
2111	ген журнал кабинет палата склад уборка форма	форма журнала ген уборки палат, кабинетов, складов
2111	генеральный журнал проведение уборка	журнал проведения генеральных уборок
2111	ведение генеральный журнал правило уборка	правила ведения журнала генеральных уборок
2111	генеральный документация журнал медицинский сколько уборка хранить	сколько хранить медицинскую документацию журнал генеральных уборок
2111	генеральный журнал срок уборка хранение	срок хранения журналов генеральной уборки
2111	генеральный журнал лист проверка уборка чек	чек-лист проверки журналов генеральной уборки
2111	генеральный журнал уборка шаблон	шаблон журнала для генеральной уборки
2111	d генеральный детский журнал сад уборка	журнал генеральных уборок d детских садах
2111	генеральный детский журнал сад уборка	журнал генеральных уборок в детских садах
2111	ген журнал уборка	журнал ген уборок
2111	гендер журнал заключительный уборка	журнал гендер уборки заключительная
2111	генуборка журнал	журнал генуборок
2113	журнал концентрация	журнал концентрации
2113	дез журнал контроль концентрация соблюдение средство	журнал для контроля соблюдения концентрации дез. средства
2113	дез журнал контроль	журнал контроля дез
2113	дезсредство журнал контроль	журнал контроля дезсредств
2113	дез журнал и контроль средство учет	журнал контроля и учета дез.средств
2113	дезсредство журнал контроль концентрация	журнал контроля концентрации дезсредства
2113	дез журнал концентрация средство	журнал концентрации дез средств
2113	дезинфицирующий журнал контроль концентрация рабочий раствор средство	журнал контроля концентрации дезинфицирующего средства в рабочем растворе
2113	дезинфицирующий журнал контроль концентрация средство	журнал контроля концентрации дезинфицирующих средств
2113	дез журнал и контроль концентрация рабочий раствор средство стереть	журнал контроля концентрации рабочих дез.растворов и стер.средств
2113	журнал контроль концентрация рабочий раствор	журнал контроля концентраций рабочих растворов
2113	дезсредства журнал контроль концентрация рабочий раствор	журнал контроля концентрации рабочих растворов дезсредств
2113	366у дезинфицировать журнал и контроль концентрация рабочий раствор средство стерилизовать ф	журнал контроля концентрации рабочих растворов, дезинфицирующих и стерилизующих средств ф-366у.
2113	дезинфицирующий журнал контроль рабочий раствор средство	журнал контроля рабочих растворов дезинфицирующих средств
2113	дезсредство журнал контроль раствор	журнал контроля растворов дезсредств
2113	журнал концентрация рабочий раствор	журнал концентрации рабочих растворов
