TemplateID	LmQuery	Query
4700000106	вы где диплом обучение окончание проходить скачать	Прошла у вас обучение, где скачать диплом об окончании
4700000107	выдача где диплом загружать можно снилс	Где можно загрузить СНИЛС для выдачи диплома
4700000107	диплом загружать копия я	как мне загрузить копию диплома
4700000107	вкладка во где диплом документ документ загружать загрузка и мой нет окошечко паспорт	где загрузить документы? ( паспорт и диплом) во вкладке мои документы, нет окошечка для загрузки
4700000107	где диплом и паспорт размещаться	где размещаются диплом и паспорт
4700000107	документ загружать и итоговый обучение проходить сдавать тест	Прошла обучение и сдала итоговый тест, как загрузить документы
4700000107	где заполнять попросить профиль снилс это	попросили заполнить СНИЛС в профиле, это где
4700000107	вносить какой не необходимо обучение раздел свидетельство скан страховой это	необходимо внести скан страхового свидетельства для обучения, не найду в каком это разделе
4700000107	документ должный загружать напоминание приходить я	Приходят напоминания, что я должна загрузить документы
4700000107	документ образование подгружать	Как подгрузить документы об образовании
4700000108	болезнь документ завершать и квалификация можно не обучение обучение оканчивать повышение получать	Не окончила обучение из-за болезни. Как можно завершить обучение и получить документ о повышении квалификации?
4700000108	обучение продлять я	Продлите мне, пожалуйста, обучение
4700000108	быть итоговый ли мой не обучение продлиться сдавать тест успевать я	Если я не успею сдать итоговый тест, что будет? Продлиться ли мое обучение?
4700000109	вебинар где можно с свой сертификат	где можно найти свой сертификат с вебинара
4700000109	вебинар нет почему проходить сертификат участие	почему нет сертификата участия только что прошедшего вебинара
4700000110	приходный	приходные
4700000110	попросить сверка	попросить сверку
4700000110	akt sverki	akt sverki
4700000110	акт вып работа	акт вып. работ
4700000110	оригинал счет фактура	прислать оригинал счет-фактуры
4700000110	документ закрывать	пришлите закрывающие документы
4700000110	с ф	с-ф
4700000111	восстанавливать пароль	восстановить пароль
4700000111	зайти мочь не обучение	Не могу зайти в обучение
4700000111	доступ код получать	как получить код доступа
4700000111	журнал зайти мочь не сайт	не могу зайти на сайт журнала
4700000112	отписывать я	отпишите меня
4700000112	новость отписывать	отпишите от новостей
4700000112	захламлять не почта	не захламляйте почту
4700000112	несколько отписываться раз	отписывалась несколько раз
4700000112	почта рассылка убирать	убрать рассылки на почту
4700000112	рассылка	рассылками
4700000113	демодоступ мочь не получать	не могу получить демодоступ
4700000113	демодоступ получать	как получить демодоступ
4700000114	а занятый номер номер писать подтверждать потом требовать	требует подтвердить номер, а потом пишет, что номер занят
4700000114	занятый мой номер писать почему система так телефон	почему мой номер телефона занят, так пишет система
4700000114	давать занятый и изменение мобильный не номер писать почему сохранять	почему пишет, что номер мобильного занят и не дает сохранить изменения
4700000114	занятый зарегистрироваться мочь не номер телефон	не могу зарегистрироваться. номер телефона занят
4700000115	база номер удалять	удалить номер базы
4700000115	запись удалять учетный	удалите учетную запись
4700000115	профиль удалять	прошу удалить профиль
4700000115	данные личный удалять	удалить личные данные
4700000115	данные использование отзывать персональный согласие	отзываю согласие на использование персональных данных
4700000115	аккаунт бы удалять хотеть я	я бы хотел удалить аккаунт
4700000115	регистрация сайт удалять	удалить регистрацию на сайте
