TemplateID	LmQuery	Query
2477	2023 2024 последний расписание рекомендация роспотребнадзор с составлять учет	как составить расписание на 2023-2024 с учетом последних рекомендаций роспотребнадзора
2477	1 интегрировать класс расписание урок	расписание в 1 классе интегрированные уроки
2477	класс класс особенность первый первый расписание составление урок	особенности составления расписания уроков в первом классе в первом классе
2477	база начальный нормативный расписание школа	расписание в начальной школе нормативная база
2477	rfr расписание составлять	rfr составить расписание
2477	новый расписание санпин составление	составление расписания новые санпин
2477	расписание урок шестидневка	расписание уроков шестидневки
2477	расписание	расписания
2477	занятие расписание школа	расписание занятий в школе
2477	начальный расписание санпин школа	расписание в начальной школе по санпину
2847	игра интеллектуальный программа рабочий	рабочая программа интеллектуальные игры
2847	2020 предмет программа рабочий учитель	рабочая программа учителя по предмету 2020
2847	предмет программа рабочий это	рабочая программа по предмету это
2847	грамотность программа рабочий цифровой	рабочая программа по цифровая грамотности
2847	программа профориентация рабочий	рабочая программа профориентации
2847	программа рабочий фгос	рабочая программа по фгос
2847	1 класс программа рабочий	рабочая программа 1 класс
2847	английский программа рабочий язык	рабочая программа по английскому языку
2847	9 класс программа рабочий	рабочая программа для 9 класса
2847	2020 предмет программа рабочий русский учебный	рабочая программа учебного предмета 2020 по русскому
2847	2021 поколение программа рабочий третий фгос	рабочие программы по фгос 2021 третьего поколения
2847	10 11 класс обж программа рабочий	рабочая программа по обж для 10-11 классов
2847	логика программа рабочий	рабочая программа по логике
2847	начальный пример программа рабочий школа	пример рабочей программы начальной школы
2847	21 22 география год программа рабочий соо фгос	рабочая программа по географии фгос соо 21-22 год
2847	8 класс математика программа рабочий	рабочая программа по математике для 8 класса
2847	ноо ооп программа рабочий	рабочие программы к ооп ноо
2847	культ программа рабочий физический	рабочая программа по физической культе
2847	1 7 программа рабочий русский язык	рабочая программа 7.1 по русскому языку
2847	краеведение программа рабочий	рабочая программа по краеведению
2847	аутистический математика программа рабочий расстройство ребенок с спектр	рабочая программа по математике для детей с расстройствами аутистического спектра
2847	казакевич класс неделимый программа рабочий технология	рабочая программа по технологии неделимые классы Казакевич
3789	внеурочный деятельность программа школа	программа школы по внеурочной деятельности
3789	внеурочный деятельность клуб патриотический программа рабочий	рабочая программы по внеурочной деятельности патриотического клуба
3789	внеурочный деятельность начальный программа федеральный человек школа я	федеральная программа внеурочной деятельности начальная школа я-человек
3789	внеурочный деятельность изо программа рабочий	рабочая программа изо внеурочная деятельность
3789	внеурочный деятельность деятельность начальный программа проектный рабочий школа	рабочая программа внеурочной деятельности по проектной деятельности для начальной школы
3789	1 4 внеурочный деятельность класс программа рабочий	рабочие программы внеурочной деятельности 1-4 классы
3789	5 внеурочный деятельность класс русский	внеурочная деятельность по русскому 5 класс
3789	2 внеурочный во деятельность класс программа рабочий	рабочие программы внеурочной деятельности во 2 классах
3789	внеурочный деятельность образец программа	программы внеурочной деятельности образец
3789	внеурочный деятельность программа рабочий шаблон	шаблон рабочей программе внеурочной деятельности
3789	внеурочный деятельность курсы русский язык	курсы по внеурочной деятельности по русскому языку
3788	допуск итоговый протокол сочинение	допуск к итоговому сочинению протокол
3788	допуск итоговый педсовет протокол сочинение	протокол педсовета о допуске к итоговому сочинению
3943	продолжительность урок электронный	продолжительность электронного урока
3943	дистанционный каков обучение продолжительность урок	какова продолжительность урока при дистанционном обучении
3943	дистанционный длительность урок	длительность дистанционного урока
3943	онлайн продолжительность урок	продолжительность онлайн-урока
3791	график изменение календарный каникулы осенний план приказ продление	приказ изменения в календарный план график о продлении осенних каникул
3791	каникулы образец перенос приказ	перенос каникул образец приказа
4232	воспитательный положение работа школа	положение о воспитательной работе в школе
4232	акт воспитательный классный локальный организация работа руководитель	локальный акт об организации воспитательной работы классными руководителями
4232	воспитательный кл план положение работа рука	положение о плане воспитательной работы кл рук
3784	образовательный основной приказ принятие программа	приказ о принятии основной образовательной программы
3784	и ноо ооо ооп приказ утверждение	приказ об утверждении ооп ноо и ооо
3784	новый ооп приказ редакция утверждение	приказ об утверждении ооп в новой редакции
3784	ооп признание приказ сила утрачивать часть	приказ о признании утратившей силу части ооп
3784	2020 2021 год ооп приказ утверждение учебный	приказ об утверждении ооп на 2020-2021 учебный год
3787	вшк отдельно план работа	план работы вшк отдельно
3787	вшк год документ отдельный план работа	план работы вшк на год отдельный документ
4613	впр методический рекомендация	методические рекомендации по впр
4613	2022 2023 впр год	впр в 2022-2023 году
4613	7 впр класс русский	впр 7 класс русский
4613	впр	перед впр
4613	впр осень	впр осень
4613	11 впр физика	впр физика 11
4613	2022 8класс впр химия	впр химия 8класс 2022
4613	впр и итог подводить подготовить	как подготовить и подвести итоги впр
4980	длина каникулы минимальный новогодний санпин	СанПиН минимальная длина новогодних каникул
4980	онлайн санпин требование урок	санпин требования к онлайн урокам
4980	2 2 3286 4 санпин	СанПиН 2.4.2.3286
4980	2020 оу санпин	Санпин для оу 2020
4980	10 2 2 2821 4 и обучение организация оу санитарный санпин требование условие эпидемиологический	санпин 2.4.2.2821-10 «санитарно-эпидемиологические требования к условиям и организации обучения в оу»
4771	впр проанализировать результат справка школа	как в школе проанализировать впр результаты справка
4771	2020 впр вшк справка	справка вшк впр 2020
4771	аналитический впр выполнение низкий образовательный обучающийся результат с справка	аналитическая справка выполнения впр обучающимися с низкими образовательными результатами
4771	впр скачать справка	скачать справки по впр
4771	аналитический впр результат справка учитель	аналитическая справка учителя по результатам впр
4771	внутришкольный впр контроль справка	справка внутришкольного контроля впр
4790	пмпк положение школьный	положение по школьному пмпк
4790	консилиум медико педагогический пмпк положение психолого создание	положение о создании психолого-медико-педагогического консилиума (пмпк)
4790	пмпк положение	положение по пмпк
4790	пмпк положение создание школа	положение создание пмпк в школе
6004	аттестат заполнение порядок	порядок заполнения аттестатов
6004	2020 аттестат выдача год порядок	порядок выдачи аттестатов в 2020 году
6004	аттестат выдача дубликат заполнение и и и их образование общий общий основной порядок средний учет	порядка заполнения, учета и выдачи аттестатов об основном общем и среднем общем образовании и их дубликатов»
6004	аттестат выдача изменяться порядок	что изменилось в порядке выдачи аттестатов
6004	аттестат бланк обновлять	обновленные бланки аттестатов
6004	аттестат вести учет	как вести учет аттестатов
6004	аттестат и порядок приобретение учет хранение	порядок приобретения, хранения и учета аттестатов
6004	11 аттестат выдача итог класс порядок	порядок выдачи аттестатов по итогам 11 класса
6004	аттестат выдача положение порядок	положение о порядке выдачи аттестатов
6001	анализ директор зам сайт справка школьный	справка зам.директора по анализу школьного сайта
6001	сайт справка	справка сайт
6001	сайт школьный	школьный сайт
6001	сайт требование школьный	требования к школьному сайту
6001	проверка сайт справка школа	справка по проверке сайта школы
6001	итог контроль сайт справка	справка по итогам контроля сайта
6001	оу сайт	сайт оу
6002	анализ справка урок	справка для анализа урока
6002	аналитический документ скачивание справка урок	аналитическая справка урока. пришлите документ для скачивания
6002	5 класс посещение справка урок	справка посещения уроков 5 классов
6002	итог посещение справка урок	справка по итогам посещения урока
6899	во второй класс сдвоить урок	сдвоенные уроки во втором классе
6899	3 класс сдвоить урок	сдвоенные уроки в 3 классе
3954	дистанционный заявление обучение родитель	дистанционное обучение по заявлению родителей
3954	выбор дистанционный заявление обучение	заявление о выборе дистанционного обучения
7616	мероприятие национальный образование образовательный проект проект реализация среда цифровой	мероприятия по реализации проектов национального проекта «образование»: «цифровая образовательная среда»
7616	образовательный среда цифровой	«цифровая образовательная среда»
7631	образовательный оо положение программа	положение об образовательной программе оо
7631	ооп положение структура	положение о структуре ооп
7631	ооо положение разработка фоп	положение о разработке ооо по фоп
7631	внесение и изменение ооп положение разработка утверждение	положение о разработке утверждений и внесение изменений в ооп
7631	и образовательный основной положение программа разработка утверждение	положение о разработке и утверждении основных образовательных программ
7638	актировать день положение	положение об актированном дне
7638	актировать воздух день низкий положение с связь температура	положение об актированных днях в связи с низкими температурами воздуха
7638	актировать день общеобразовательный организация положение работа учреждение	положение об организации работы общеобразовательных учреждений в актированные дни
7638	актировать день обучающийся организация положение	положение об организации обучающихся в актированные дни
8033	аннотация программа рабочий	что такое аннотации к рабочим программам
8033	аннотация включать программа рабочий	аннотация к рабочей программе включает
8033	аннотация программа рабочий себя содержать	что содержит в себе аннотация к рабочим программам?
8794	впр приказ	приказ впр
8794	2021 впр приказ	приказ по впр-2021
9562	аттестация и периодичность положение промежуточный текущий форма	положение о формах, периодичности текущей и промежуточной аттестации
9562	аттестация выставление положение порядок промежуточный	положение о порядке выставления промежуточная аттестация
9562	аттестация и контроль периодичность положение промежуточный текущий успеваемость форма	положение о формах , периодичности текущего контроля успеваемости и промежуточной аттестации
9562	аттестация дополнительный образовательный положение программа промежуточный	положение о промежуточной аттестации по дополнительным образовательным программам
9562	аттестация положение промежуточный учащийся	положение о промежуточной аттестации учащихся
9568	аттестация находиться обучение положение промежуточный семейный	положение о промежуточной аттестации находящихся на семейном обучении
9568	аттестация обучающийся обучение положение порядок промежуточный семейный	положение о порядке промежуточной аттестации обучающихся на семейном обучении
9569	1 аттестация обучающийся положение промежуточный	положение о промежуточной аттестации обучающихся 1
9569	1 акт аттестация нии нормативный обучающийся положение промежуточный	нии в нормативный акт «положение о промежуточной аттестации обучающихся 1
9570	аттестация овз положение промежуточный с учащийся	положение о промежуточной аттестации учащихся с овз
9570	аттестация и контроль овз положение промежуточный текущий	положение о текущем контроле и промежуточной аттестации овз
9570	аттестация и овз положение промежуточный с течь учащийся	положение о текущей и промежуточной аттестации учащихся с овз
9571	аттестация класс начальный положение промежуточный	положение промежуточная аттестация начальные классы
9571	акт аттестация локальный начальный промежуточный школа	локальный акт о промежуточной аттестации в начальной школе
9572	аттестация дистанционный обучение положение промежуточный	положение о промежуточной аттестации при дистанционном обучении
9572	акт аттестация дистанционный локальный обучение промежуточный	локальный акт по промежуточной аттестации при дистанционном обучении
9572	аттестация дистанционный и контроль положение промежуточный режим текущий	положение о текущем контроле и промежуточной аттестации в дистанционном режиме
9573	9 акт аттестация класс локальный обучающийся промежуточный х	локальный акт о промежуточной аттестации обучающихся 9-х классов
9573	11 9 аттестация и класс положение промежуточный	положение о промежуточной аттестации 9 и 11 класса
9574	аттестация внесение изменение положение приказ промежуточный	приказ о внесении изменений в положение о промежуточной аттестации
9574	аттестация внесение выпускник изменение положение приказ промежуточный	приказ об внесении изменений в положение о промежуточной аттестации выпускников
9574	аттестация вносить изменение какой положение промежуточный	какие изменения внести в положение о промежуточной аттестации
10388	аттестация гуманитарный наука проведение промежуточный форма	формы проведения промежуточной аттестации по гуманитарным наукам
10388	5 8 аттестация класс проведение промежуточный форма	формы проведения промежуточной аттестации в 5-8 классах
10539	аттестация болезнь приказ продление промежуточный с связь	приказ о продлении промежуточной аттестации в связи с болезнью
10539	аттестация приказ продление промежуточный срок	приказы о продлении сроков промежуточной аттестации
10541	академический задолженность итог ликвидация приказ	приказ об итогах ликвидации академической задолженности
10541	академический задолженность ликвидация приказ результат	приказ о результатах ликвидации академической задолженности
10493	11 9 аттестация и класс промежуточный	промежуточная аттестация 9 и 11 класс
10493	9 аттестация промежуточный	промежуточная аттестация в 9 к
10493	9 аттестация класс промежуточный	о промежуточной аттестации за 9 класс
10496	аттестация класс первый промежуточный проходить	первые классы проходят промежуточную аттестацию
10496	1 аттестация класс промежуточный х	промежуточная аттестация в 1-х классов
10496	1 аттестация класс провожать промежуточный	как проводить промежуточную аттестацию в 1 классе
10497	11 аттестация класс не обучающийся промежуточный проходить	обучающийся 11 класса не прошел промежуточную аттестацию
10497	11 18 аттестация класс летний не обучающийся промежуточный проходить	18 летний обучающийся 11 класса не прошел промежуточную аттестацию
10498	6 анализ аттестация кл промежуточный	анализ промежуточной аттестации 6 кл
10498	анализ аттестация промежуточный прохождение результат	анализ о результатах прохождения промежуточной аттестации
10500	аттестация досрочный обучаться промежуточный	досрочная промежуточная аттестация обучающихся
10500	аттестация досрочный обучающийся проведение промежуточный	о проведении досрочной промежуточной аттестации обучающегося
10361	аттестация график проведение промежуточный	график проведения промежуточной аттестации
10361	аттестация впериод график дистанционный обучение промежуточный	график промежуточной аттестации впериод дистанционного обучения
10474	8вида аттестация заявление проведение промежуточный ребенок	заявление на проведение промежуточной аттестации для ребенка 8вида
10474	аттестация заявление проведение промежуточный	заявление на проведение промежуточной аттестации
10474	аттестация заявление образование промежуточный семейный	заявление на промежуточную аттестацию семейного образования
10475	аттестация не образование обучаться промежуточный проходить семейный	обучающийся на семейном образовании не прошел промежуточную аттестацию
10475	аттестация не обучение промежуточный проходить семейный ученик форма	ученик на семейной форме обучения не прошел промежуточную аттестацию
10475	аттестация не промежуточный проходить экстерн	экстерн не прошел промежуточную аттестацию
10476	аттестация график промежуточный экстерн	график промежуточной аттестации для экстернов
10478	аттестация первый полугодие промежуточный	промежуточная аттестация за первое полугодие
10478	2 аттестация промежуточный четверть	промежуточная аттестация 2 четверть
10478	3 аттестация промежуточный четверть	промежуточная аттестация за 3 четверть
10481	аттестация организация промежуточный	организация промежуточной аттестации
10481	аттестация оформление промежуточный требование	требования к оформлению промежуточной аттестации
10482	аттестация овз промежуточный ребенок с	промежуточная аттестация детей с овз
10482	2 аттестация вариант отсталость проводить промежуточный ребенок с умственный	как провести промежуточную аттестацию детей с умственной отсталостью 2 варианта
10482	аттестация овз промежуточный	промежуточная аттестация для овз
10483	аттестация журнал отражаться промежуточный	как отражается промежуточная аттестация в журнале
10483	аттестация журнал записываться промежуточный	как в журнал записывается промежуточная аттестация
10483	аттестация журнал промежуточный	промежуточная аттестация в журнале
10485	аттестация влиять итоговый отметка отметка промежуточный	как отметка за промежуточную аттестацию влияет на итоговую отметку
10485	аттестация выставляться итоговый отметка промежуточный с учет	как выставляется итоговая отметка с учетом промежуточной аттестации
10485	аттестация влиять итоговый ли отметка отметка промежуточный	влияет ли отметка за промежуточную аттестацию на итоговую отметку
10488	аттестация отчет промежуточный	отчет по промежуточной аттестации
10488	аттестация отчет промежуточный учитель	отчет учителя по промежуточной аттестации
10488	5 8 аттестация класс отчет предметник промежуточный учитель форма	промежуточная аттестация 5-8 классах форма отчета учителя-предметника
10489	алгоритм аттестация промежуточный	алгоритм промежуточной аттестации
10489	алгоритм аттестация класс переводный промежуточный	алгоритм промежуточной аттестации для переводных классов
10492	4 аттестация дистанционный класс обучение промежуточный	промежуточная аттестация дистанционном обучении в 4 классе
10492	аттестация дистанционный обучение промежуточный	дистанционное обучение промежуточная аттестация
10492	аттестация дистанционный и образование обучение промежуточный случай электронный	промежуточная аттестация в случае электронного образования и дистанционного обучения
10354	9 класс обучение педагогический повторный протокол совет	протокол педагогического совета о повторном обучении в 9 классе
10354	1 10 8 класс педагогический перевод протокол совет	протокол педагогического совета о переводе 1-8,10 классов
10354	j перевод протокол	протокол j переводе
10354	обучающийся педагогический перевод протокол совет	протокол педагогического совета о переводе обучающихся
10354	аттестация и контроль педсовет промежуточный протокол текущий	протокол педсовета о текущем контроле и промежуточной аттестации
10463	аттестация промежуточный экстерн	промежуточная аттестация экстернов
10463	аттестация провожать промежуточный экстерн	как проводить промежуточную аттестацию экстерна
10466	аттестация обучение промежуточный семейный	промежуточная аттестация при семейном обучении
10466	обучение семейный школа	семейное обучение школа
10339	1 аттестация полугодие проведение промежуточный справка	справка о проведении промежуточной аттестации за 1 полугодие
10339	аттестация итог промежуточный результат справка	справка по итогам результатам промежуточной аттестации
10339	аналитический итог промежуточный справка	аналитическая справка по итогам промежуточной
10339	11 5 аттестация выбор график календарный класс математика предмет промежуточный русский соответствие справка учащийся учебный язык	справка промежуточная аттестация учащихся математика русский язык 5-11 классы предметы по выбору соответствии календарным учебным графиком
10339	5 7 аттестация класс музыка промежуточный справка	справка промежуточная аттестация в 5-7 классах по музыке
10339	аттестация проведение промежуточный результат справка	справка по результатам проведения промежуточной аттестации
