TemplateID	LmQuery	Query
2448	приказ сколько хранить	сколько хранить приказы
2448	приказ срок хранение	сроки хранения приказов
2450	время рабочий срок табель учет хранение	срок хранения табеля учета рабочего времени
2450	время какй рабочий срок табель учет хранить	какй срок хранить табель учета рабочего времени
2452	какой организация расписание срок течение хранить штатный	в течение какого срока хранить штатное расписание в организации
2452	какой расписание срок хранить штатный	какой срок хранить штатное расписание
2460	движение какой книга книжка срок трудовой учет хранение	какой срок хранения книги учета движения трудовых книжек
2460	год книга книжка сколько трудовой учет хранить	сколько лет нужно хранить книги учета трудовых книжек
2153	исправлять какой отчет ошибка сзв срок тд	в какой срок исправить ошибку в отчете СЗВ-ТД
2153	отменять отчет подача сзв срок тд	срок подачи отменяющего отчета сзв тд
2155	какой оплачивать простой размер	в каком размере оплачивать простой
2155	оплачивать простой	как оплачивать простой
2155	выплата какой простой	какие выплаты при простое
2156	какой простой сотрудник срок уведомлять	за какой срок уведомлять сотрудника о простое
2156	простой срок уведомление	срок уведомления о простое
2133	книжка срок трудовой уведомление электронный	срок уведомления об электронной трудовой книжке
2133	срок трудовой электронный	срок электронная трудовая
2134	заявление когда подавать сотрудник трудовой электронный	когда сотрудник подает заявление об электронной трудовой
2134	выбор должный заявление какой книжка подавать сотрудник трудовой число	до какого числа сотрудник должен подать заявление о выборе трудовой книжки
2134	заявление книжка подача срок трудовой электронный	срок подачи заявления об электронной трудовой книжке
2135	выплачивать зарплата какой срок	в какой срок выплачивать зарплату
2135	выплачивать зарплата месяц раз сколько	сколько раз в месяц выплачивать зарплату
2143	во время испытательный какой сообщать срок срок увольнение	за какой срок сообщать об увольнении во время испытательного срока
2143	испытателного непрохождение срок срок уведомление	срок уведомления о непрохождении испытателного срока
2144	запись книжка прием срок трудовой	запись о приеме в трудовую книжку срок
2144	вносить запись какой книжка новый прием работа сотрудник срок трудовой	в какой срок нужно внести запись о приеме на работу в трудовую книжку новому сотруднику
2144	вносить запись книжка когда трудовой	когда вносить запись в трудовую книжку
2424	график когда отпуск подписывать	когда подписывать график отпусков
2424	график какой отпуск срок утверждать	в какой срок утверждать график отпусков
2429	выдавать какой книжка копия сотрудник срок трудовой	в какой срок выдавать копию трудовой книжки сотруднику
2429	выдача запрос книжка копия сотрудник срок трудовой	срок выдачи копии трудовой книжки по запросу сотрудника
2431	выплачивать какой пособие ребенок срок уход	в какие сроки выплачивать пособие по уходу за ребенком
2431	вылпачивать когда пособие ребенок уход	когда вылпачивать пособие по уходу за ребенком
2432	выходной договор истекать когда сотрудник увольнять	когда увольнять сотрудника если договор истекает в выходной
2432	выходной дата день договор окончание срочный	дата окончания срочного договора в выходной день
2434	выдача документ заявление работа с связывать сотрудник срок	срок для выдачи документов связанных с работой по заявлению сотрудника
2434	выдавать документ когда работа с связывать	когда выдавать документы связанные с работой
2435	взять когда мочь отгул праздник работа сотрудник	когда сотрудник может взять отгул за работу в праздник
2435	взять выходной день день какой можно отдых работа срок течение	в течение какого срока можно взять день отдыха за работу в выходной день
2436	временный выход какой основной работник сотрудник срок уведомлять увольнение	за какой срок уведомлять об увольнении временного сотрудника при выходе основного работника
2436	выход основной работник срок уведомление	срок уведомления при выходе основного работника
2438	гит день документ запрос после предоставлять сколько	через сколько дней после запроса предоставлять документы в гит
2438	документ запрос какой обязанный предоставлять срок трудинспекция	в какие сроки обязаны предоставить документы на запрос трудинспекции
2442	документ кадровый сколько хранить	сколько хранить кадровые документы
2442	документ кадровый какой срок хранение	какой срок хранения кадровых документов
3038	исправлять отчет ошибка сзв тд	как исправить ошибку в отчете сзв-тд
3038	изменять сзв тд	как изменить сзв-тд
3038	деятельность исправлять сведение сзв тд трудовой	как исправить сведения о трудовой деятельности в сзв-тд
3038	отчет сзв скорректировать тд	как скорректировать отчет сзв-тд
2852	290н 341 дезинфицирующий косг средство	дезинфицирующие средства косгу 341 290н
2852	дезинфицирующий косг средство	косгу дезинфицирующие средства
2854	2019 бахила г какой косг относить приобретение	приобретение бахилы на какой косгу относить в 2019 г
2854	бахила косг одноразовый статья	статья КОСГУ бахилы одноразовые
2855	косг латексный перчатка	косгу на перчатки латексные
2855	какой косг медицинский перчатка	какой косгу перчатки медицинские
2855	косг перчатка резиновый	косгу перчатки резиновые
2855	косг нитриловый перчатка	косгу перчатки нитриловые
2857	2019 год дверь какой косг относить пвх покупка статья	на какую статью косгу отнести покупку двери пвх в 2019 году?
2857	косг окно пласт приобретение	приобретение пласт.окон косгу
2857	косг металлический решетка устройство	косгу устройство металлических решеток
2858	клей косг	клей косгу
2858	клей косг расход	косгу расходы на клей
3363	не он профстандарт работник соответствовать увольнять	можно ли уволить работника, если он не соответствует профстандарту
3363	который не профстандарт работник соответствовать увольнять	можно ли уволить работника, который не соответствует профстандарту
3237	бутилированный вода какой косг оплут относить	на какой косгу отнести оплуту бутилированной воды
3237	бутилированный вода косг кулер приобретение	косгу приобретение бутилированной воды для кулера
3237	бюджетный вода питьевой приобретение свой сотрудник средство счет	приобретение питьевой воды для своих сотрудников за счет бюджетных средств
3247	какой косг многоразовый респиратор учитывать	респираторы многоразовые по какому косгу учитывать
3247	косг респиратор	косгу респиратор
3247	одежда спец учитывать	как учитывать спец.одежду
3248	1 2019 3 5 год какой косг пособие	пособия 1,5-3 лет какой косгу 2019
3248	3 год косг пособие х	косгу пособие до 3-х лет
3091	кладь косг ручной	косгу на ручную кладь
3091	багаж косг	косгу багажа
3091	багаж возмещение косг	косгу возмещение багажа
3093	вайфай косг	косгу вайфай
3093	fi wi доступ какой косг точка	точка доступа wi fi какой косгу
3097	инвентарь какой косг мягкий относиться	к какой косгу относится мягкий инвентарь
3097	инвентарь косг мягкий одноразовый приобретение	косгу приобретение одноразового мягкого инвентаря
3097	инвентарь какой косг мягкий одноразовый применять	какое косгу применить к одноразовому мягкому инвентарю
3080	косг материальный помощь родственник с связь смерть со сотрудник	материальная помощь родственникам с связи со смертью сотрудника косгу
3080	какой косг материальный относить погребение помощь статья	на какую статью косгу отнести материальную помощь на погребение
3080	косг материальный помощь	косгу материальная помощь
3081	косг подарок	косгу подарок
3081	отражать сувенир учет	как правильно отразить в учете сувениры
3066	закупка косг обеспечение программный	закупка программного обеспечения косгу?
3066	2021 год какой косг обеспечение программный	по какому косгу в 2021 году программное обеспечение
3066	косг обеспечение программный сопровождение	косгу сопровождение программного обеспечения
3066	1 2021 2021 353 база год год данные и информационный косг надо неисключительный обеспечение обновление отражать покупка право применение приобретение программный с справочный тот число январь	353 косгу применение с 2021 года приобретение неисключительных прав, в том числе на программное обеспечение, покупку и обновление справочно-информационных баз данных до 1 января 2021 года надо отражать
3072	какой компенсация косг медицинский осмотр	компенсация за медицинский осмотр какое косгу
3072	возмещение косг медицинский осмотр расход сотрудник	возмещение сотруднику расходов по медицинскому осмотру косгу
3214	119 226 квр косг	косгу 226 квр 119
3214	226 косг противопожарный	косгу 226 противопожарные
3214	226 какой косг относить расход	какие расходы относить к косгу 226
3214	226 включать косг	что включает косгу 226?
3214	209н 226 косг	209н 226 косгу
3217	214 вредный другой и косг молоко относить пищевой покупка продукт с сотрудник труд условие	214 косгу относить покупку молока и других пищевых продуктов для сотрудников с вредными условиями труда.
3217	112 212 квр косг	косгу 112 квр 212
3217	11 2018 214 246н 30 косг минфин приказ россия	приказ минфина россии от 30.11.2018 № 246н 214 косгу
3217	112 214 244 или квр косг	косгу 214 квр 112 или 244
3220	265 компенсация косг переезд расход	косгу 265 компенсация расходов по переезду
3220	264 321 квр косг	квр 321 косгу 264
3220	265 косг	косгу 265
3369	изменение или образование работник стаж требование уведомлять	как уведомить работника об изменении требований к стажу или образованию
3369	извещать изменение или образование работник стаж требование	как известить работника об изменении требований к стажу или образованию
3369	изменение или образование оповещать работник стаж требование	как оповестить работника об изменении требований к стажу или образованию
3380	должностной профстандарт экскурсовод	профстандарт экскурсовод должностная
3380	должностной инструкция образец профстандарт экскурсовод	должностная инструкция экскурсовод профстандарт образец
3035	запись отменять сзв тд	как отменить запись в сзв-тд
3035	запись отмена ошибочный сзв тд	сзв-тд об отмене ошибочной записи
2714	какой оплачивать простой срок	в какой срок оплачивать простой
2714	два месяц оплачивать простой раз	нужно ли оплачивать простой два раза в месяц
2711	заявление какой книжка письмо с сотрудник срок течение трудовой	в течении какого срока нужно отправить письмо с трудовой книжкой по заявлению сотрудника
2711	какой книжка направлять после почта сотрудник срок трудовой увольнение	в какой срок направить сотруднику трудовую книжку по почте после увольнения
2713	допсоглашение	допсоглашение
2713	договор изменять трудовой	как изменить трудовой договор
2715	какой минимальный можно совмещение сотрудник срок устанавливать	какой минимальный срок совмещения можно установить сотруднику
2715	какой совмещение срок	совмещение на какой срок
2716	вакантный должность какой можно совмещать срок течена	в течене какого срока можно совмещать вакантную должность
2716	вакантный возложение должность обязанность срок	срок возложения обязанностей по вакантной должности
2722	вносить движение запись какой книга книжка срок течение трудовой учет	в течении какого срока нужно внести запись в книгу учета движения трудовых книжек
2722	зарегистрировать какой книга книжка срок трудовой учет	в какой срок зарегистрировать трудовую книжку в книге учета
2723	заканчиваться иностранец какой он отстранять патент работа срок	на какой срок отстранить иностранца от работы если у него закончился патент
2723	новый оформление патент срок	срок для оформления нового патента
2724	действие патент срок	срок действия патента
2724	действовать иностранец какой патент срок	какой срок действует патент иностранца
2708	договор заключать какой прием работа с сотрудник срок трудовой	в какой срок нужно заключить трудовой договор с сотрудником при приеме на работу
2708	договор заключать когда трудовой	когда заключать трудовой договор
2856	2020 какой код косг осаго относить расход	по какому коду косгу отнести расходы по осаго в 2020
2856	автомобиль какой каско косг осаго отражать	по какому косгу отразить осаго каско автомобиля
2856	какой косг осаго отражать	осаго по какой косгу отразить
2856	какой осаго отражать статья	осаго по какой статье отразить
2860	вредный выдача косг молоко труд условие	косгу по выдаче молока за вредные условия труда
2860	денежный какой компенсация косг молоко	денежная компенсация за молоко по какому косгу
2860	вредник косг молоко	молоко вредники косгу
2860	компенсация косг молоко	косгу компенсации за молоко
2860	вредность компенсация косг молоко отнесение расход	отнесение расходов по косгу компенсация за вредность за молоко
2861	косг сантехника услуга	косгу услуги сантехника
2861	какой код косг расход сантехника учитывать	по какому коду КОСГУ учесть расходы на сантехнику
2863	310 340 или косг штора	косгу шторы 310 или 340
2863	вид приобретение расход штора	вид расходов приобретение штор
3353	культура применять профстандарт	как применить профстандарты в культуре
3353	какой пользоваться профстандарт случай	в каком случае пользоваться профстандартами
3353	применять профстандарт	как применять профстандарт
3355	менять трудовой функция	как менять трудовую функцию
3355	определять профстандарт работник трудовой функция	как определить трудовую функцию работника по профстандарту
3356	должность должность профстандарт работник соответствовать	как соответствует должность работника должности в профстандарте
3356	должность использовать какой можно профстандарт	какие должностей можно использовать в профстандарте
3356	должность профстандарт соответствие	соответствие должности профстандарту
3358	должность наименование наименование поправлять профстандарт	как поправить наименование должности на наименование по профстандарту
3358	должность не профстандарт соответствовать	должность не соответствует профстандарту
3358	должность изменять наименование оно профстандарт соответствовать	как изменить наименование должности, чтобы оно соответствовало профстандарту
3366	вводить культура профстандарт учреждение	как ввести профстандарты в учреждении культуры
3366	оформлять переход профессиональный стандарт	как оформить переход на профессиональные стандарты
3366	переходить профстандарт	как перейти на профстандарты
3277	косг лампа	лампы косгу
3277	344 косг светильник светодиодный	светильник светодиодный косгу 344
3277	косг лампа приобретение	приобретение ламп косгу
3277	замена косг светильник	замена светильников косгу
3277	310 340 или косг светильник светодиодный	светильник светодиодный косгу 340 или 310
3277	2020 косг светильник светодиодный	светильник светодиодный косгу 2020
3277	2019 косг оплачивать приобретение светильник светодиодный	как оплачивать приобретение светильников светодиодных косгу в 2019
3226	262 косг статья	262 статья косгу
3226	263 какой квр косг	263 косгу какой квр
3226	2019 262 бюджетный год косг расшифровка учреждение	косгу 262 расшифровка в 2019 году для бюджетных учреждений
3221	290 косг	косгу 290
3221	2019 290 косг	косгу 290 в 2019
3223	227 косг перечень расход	перечень расходов косгу 227
3223	227 и квр косг	227 косгу и квр
3223	227 244 квр косг	квр 244 косгу 227
3224	223 косг	косгу 223
3224	2019 223 косг	косгу 223 в 2019
3224	223 жидкий какой косг нечистота	жидкие нечистоты какая косгу 223
3232	295 косг расшифровка	расшифровка 295 косгу
3232	293 косг	косгу 293
3232	292 853 и квр косг	косгу 292 и квр 853
3232	2019 295 год косг расшифровка	расшифровка 295 косгу на 2019 год
3236	вред исполнительный косг лист моральный	косгу исполнительный лист по моральному вреду
3236	вред косг моральный	косгу моральный вред
3236	вред какой косг моральный	какой косгу по моральному вреду
3238	заправка какой картридж косг	заправка картриджей какое косгу
3238	2020 заправка картридж косг	заправка картриджей косгу 2020
3238	225 226 заправка или картридж косг	заправка картриджей косгу 225 или 226
3239	346 бланк косг отчетность строгий	бланки строгой отчетности КОСГУ 346
3239	2019 бланк год изготовление какой косг применять с	какое косгу применять при изготовлении бланков с 2019 года
3253	косг погребение пособие	пособие на погребение косгу
3253	и какой квр косг погребение пособие	по каким квр и косгу пособие на погребение
3253	косг пособие смерть сотрудник	пособие по смерти сотрудника косгу
3821	методика организация фестиваль	фестиваль методика организации
3821	массовый мероприятие проведение	проведение массовых мероприятий
3121	2019 внутренний и и изменение контроль косг не новый норма подготавливаться попадать разъяснение труд учреждение финансовый штраф экономист	внутренний финансовый контроль, косгу-2019 и новые нормы труда. разъяснения помогут экономисту учреждения подготовиться к изменениям и не попасть на штрафы
3121	2019году использование какой косг нецелевой омс оплачивать средство штраф	по какому косгу оплатить штраф за нецелевое использование средств омс в 2019году
3121	возврат какой косг отражать пфхд субсидия целевой	по какому косгу отразить в пфхд возврат целевой субсидии
3450	документ дши работа	документы, необходимые для работы в дши
3450	документ обязательный ознакомлять организация с сотрудник	ознакомить с обязательными документами сотрудника организации
3451	бумажный вносить запись какой переход трудовой электронный	какую внести запись в бумажную трудовую при переходе на электронную
3451	запись книжка переход сведение трудовой электронный	запись в трудовой книжке при переходе на электронные сведения
3088	апелляционный госпошлина жалоба какой косг рассмотрение	госпошлина за рассмотрение апелляционной жалобы какое косгу
3088	госпошлина косг суд	косгу госпошлина для суда
3088	госпошлина косг обслуживание средство технический транспортный	косгу для госпошлины для технического обслуживания транспортных средств
3094	и и какой капитальный контроль косг кровля освидетельствование п принятие проведение работа ремонт строительный стройматериал т т участие ч	косгу какая строительный контроль за проведением капитального ремонта кровли, в т.ч. участие в освидетельствовании и принятии работ, стройматериалов и т.п.
3094	капитальный ремонт	капитальный ремонт
3095	и капитальный квр косг проверка проектный ремонт сметный стоимость	проверка проектно сметной стоимости квр и косгу по капитальному ремонту
3095	и капитальный квр косг псд разработка ремонт	разработка псд на капитальный ремонт квр и косгу
3095	капитальный косг ремонт экспертиза	экспертиза капитального ремонта косгу
3096	диагностика какой кондиционер косг	диагностика кондиционера. какой косгу?
3096	вентиляция какой косг монтаж относить система	на какой косгу отнести монтаж системы вентиляции
3096	кабинет кондиционер косг монтаж помещение процедурный работа	работы по монтажу кондиционеров в помещениях процедурных кабинетах косгу
3098	дезинфекция инвентарь какой косг мягкий	дезинфекция мягкого инвентаря какой косгу
3098	дезинфекция инвентарь косг мягкий	дезинфекция мягкого инвентаря косгу
3099	инвентарь какой косг мягкий ремонт	ремонт мягкого инвентаря какой косгу
3099	инвентарь косг мягкий ремонт	ремонт мягкого инвентаря косгу
3100	косг краска	краска косгу
3100	344 346 или косг краска эмаль	краска эмаль косгу 344 или 346
3438	2020 косг ограждение установка	установка ограждения косгу 2020
3438	косг ограждение установка	установка ограждения косгу
3440	аэрозоль защита какой косг полумаска фильтровать	какое косгу полумаска фильтрующая для защиты от аэрозолей
3440	косг полумаска фильтровать	косгу полумаска фильтрующая
3444	действовать должностной инструкция какой срок течение	в течение какого срока действует должностная инструкция
3444	должностной изменять инструкция часто	как часто нужно изменять должностную инструкцию
3077	вр выходной и и компенсация косг пособие распределять сокращение увольнение штат	как распределить по косгу и вр выходные пособия и компенсации при увольнении по сокращению штата
3077	заработок период рассчитать средний трудоустройство	как рассчитать средний заработок на период трудоустройства
3077	2019 выходной двухнедельный заработок косг пособие размер средний	выходное пособие в размере двухнедельного среднего заработка косгу 2019
3078	аптечка какой косг	какой косгу аптечки
3078	аптечка и косг приобретение санитарный сумка	приобретение аптечек и сумок санитарных косгу
3078	аптечка какой косг мероприятие отражать охрана подстатья покупка рамка расход труд	по какой подстатье косгу отражать расходы на покупку аптечек в рамках мероприятий по охране труда
