TemplateID	LmQuery	Query
1784	документ заведующий отделение физиотерапевтический	заведующий физиотерапевтическим отделением документы
1784	должностной заведовать инструкция отделение рентгенология	должностная инструкция заведующего отделением рентгенологии
1784	должностной зав отделение	должностная зав. отделением
1784	должностной заведующий инструкция медицинский отделение профилактика	должностная инструкция заведующего отделением медицинской профилактики
1784	врач должностной заведующий инструкция отделение стоматолог хирург	должностная инструкция заведующего отделением врача стоматолога хирурга
1790	главный медсестра обязанность црб	обязанности главная медсестра црб
1790	главный должностной инструкция медицинский сестра	должностная инструкция главной медицинской сестры
1790	деятельность медицинский организация подразделение	деятельности в подразделении медицинской организации
2077	027 выписка утверждать форма чем	чем утверждена форма выписки 027/у
2077	027	027/у
2079	039 88 форма	форма 039/у-88
2079	039 1 88 форма	форма № 039-1/у-88
2500	квалификационный кто медсестра оценивать пригодность	кто оценивает квалификационную пригодность медсестер
2500	медсестра оценка работа эффективность	оценка эффективности работы медсестер
2500	критерий медсестра оценка	критерии оценки медсестры
1700	025 карта медицинский приказ	медицинская карта 025 приказ
1700	025 приказ форма	приказ форма 025/у
1704	должностной инструкция уролог	должностная инструкция уролога
1704	врач гбуз должностной инструкция уролог	должностная инструкция врача-уролога гбуз
1704	обязанность уролог	обязанности уролога
1843	врач дежурный должностной инструкция	должностные инструкции дежурного врача
1843	врач дежурный должностной дом инструкция	должностная инструкция дежурного врача на дому
1843	врач дежурный должностной инструкция стационар	должностная инструкция дежурного врача по стационару
2480	кабинет медсестра прививочный	медсестра прививочного кабинета
2480	кабинет медсестра образование прививочный	образование медсестры прививочного кабинета
2478	диетический должностной инструкция медсестра	должностные инструкции медсестры диетической
2478	алгоритм диетический медсестра работа	алгоритм работы диетической медсестры
2481	должностной инструкция медсестра палатный	должностная инструкция медсестры палатной
2481	должностной инструкция медицинский медсестра палатный сестра	должностная инструкция медсестры палатной медицинской сестры
2481	должностной медсестра полатный	полатная медсестра должностная
2482	должностной инструкция медсестра покой приемный	должностная инструкция медсестры приемного покоя
2482	медсестра обязанность отделение приемный функциональный	функциональные обязанности медсестры приемного отделения
2483	медсестра перевязочный работа	работа перевязочной медсестры
2483	должностной инструкция кабинет медсестра перевязочный	должностная инструкция медсестры перевязочного кабинета
2486	водолечебница должностной инструкция медсестра	должностная инструкция медсестры водолечебницы
2486	должностной инструкция медсестра травмпункт	должностная инструкция для медсестры травмпункта
2486	кабинет медсестра узи	медсестра узи кабинета
2486	взрослый медсестра население патронажный	патронажная медсестра взрослого населения
2488	анализ медсестра отд работа стационар хирургический	анализ работы медсестры хирургического отд. стационара
2488	медсестра операционный	медсестра операционная
2488	медсестра отделение работа хирургический	работа медсестры хирургического отделения
1393	19 covid больной внебольничный вызывать готовность медицинский обеспечение оказание пневмония помощь приказ с тот число	приказ об обеспечении готовности к оказанию медицинской помощи больным с внебольничной пневмонией, в том числе вызванной covid-19
1393	03 19 198н 2020 минздрав приказ россия	приказ минздрава россии от 19.03.2020 № 198н
1393	03 19 198н 2020 приказ	приказ от 19.03.2020 № 198н
1393	198н минздрав приказ рф	приказ минздрава рф от 198н
1393	3 госпитализация день ковид приказ пцр	приказ пцр на ковид за 3 дня до госпитализации
1393	198 1998 год мз приказ	приказ мз 198 от 1998 года
1393	19 198н и ковид мероприятие новый план поликлиника приказ противоэпидемический профилактический санитарный санпин	план санитарно-противоэпидемических профилактических мероприятий по ковид-19 в поликлинике по новым санпин и приказу 198н
1393	07 198н 2021 22 изменение приказ с	приказ 198н с изменениями от 22.07.2021
2533	загрязненный начинать обработка рука с участок	обработка рук начиная с загрязненных участков
2533	алгоритм гигиена и обработка рука	гигиена и обработка рук алгоритм
2533	алгоритм дезинфицирующий завершение медицинский обработка оказание пациент перчатка помощь рука средство	алгоритм обработка рук в перчатках дезинфицирующим средством; по завершении оказания медицинской помощи пациенту
2533	алгоритм и медсестра мыть научать памятка правильно рука	как научить медсестер правильно мыть руки: памятки и алгоритмы
1403	05 18 2020 459н минздрав приказ	приказ минздрава от 18.05.2020 № 459н
1403	05 18 19 198н 2020 2020 459н n n внесение временный г здравоохранение изменение март минздрав министерство организация порядок приказ приказ работа российский россия федерация	"приказ минздрава россии от 18.05.2020 n 459н ""о внесении изменений в приказ министерства здравоохранения российской федерации от 19 марта 2020 г. n 198н ""о временном порядке организации работы"
1403	459н внесение здравоохранение изменение министерство приказ	приказ 459н министерство здравоохранения о внесение изменений
1403	459н	459н
1621	провожать пролежень профилактика	как проводить профилактику пролежней
1621	бурковскаякак гост новый пролежень профилактика работать	юлия бурковскаякак работать по новому госту «профилактика пролежней»
1621	лист пролежень чек	чек-лист пролежни
1621	лист назначение пролежень	лист назначений пролежней
1621	гост новый пролежень	по новому госту пролежни
1621	пролежень работа с	работа с пролежнями
1621	обработка пролежень	обработка пролежней
1622	алгоритм выбор дез ковид средство	алгоритм выбора дез средств при ковид
1622	19 covid алгоритм выбор дезинфекция дезинфицирующий и распространение средство тактика тот условие число	- алгоритма выбора дезинфицирующих средств и тактики дезинфекции, в том числе в условиях распространения covid-19
1622	алгоритм дезинфекция дезинфицирующий и наличие средство тактика	наличие алгоритма дезинфицирующих средств и тактики дезинфекции
1812	алгоритм дезинфекция костюм противочумный	алгоритм дезинфекции противочумного костюма
1812	алгоритм использовать костюм обработка	алгоритм по обработке использованных костюмов
1812	алгоритм дезинфекция сизый	алгоритм дезинфекция сиз
2476	анестезист должностной медсестра	должностная на медсестру анестезиста
2476	анестезистка должностной медсестра обязанность	должностные обязанности медсестры анестезистки
2476	анестезиология и медсестра отделение реанимация	медсестра отделения анестезиологии и реанимации
2534	алгоритм надевание перчатка	алгоритм надевания перчаток
2534	и одевание перчатка снятие техника	техника снятия и одевания перчаток
2535	алгоритм выявление действие коронавируснуой медработник	алгоритм действий медработников при выявлении на коронавируснуой
2535	алгоритм действие коронавирус медработник подозрение стационар	алгоритм действий медработников в стационаре при подозрении на коронавирус
2535	19 covid алгоритм иметь орви признак работа с сотрудник условие	алгоритм работы с сотрудниками ,имеющими признаками орви в условиях covid-19
2535	алгоритм действие коронавирус медработник	алгоритм действия медработников при коронавирусе
2535	2019 covid алгоритм контактный медицинский работа работник с	алгоритм работы медицинских работников при контактных с covid-2019
2535	алгоритм выявление ковид мероприятие проведение противоэпид	алгоритм проведения противоэпид мероприятий при выявлении на ковид
2535	2019 covid алгоритм	covid-2019 алгоритмы
2537	алгоритм без измерение контактный тело температура термометр	алгоритм измерения температуры тела без контактным термометром
2537	алгоритм измерение тело температура	алгоритм измерения температуры тела
2538	19 covid автотранспорт алгоритм медицинский обработка	алгоритм обработки медицинского автотранспорта при covid-19
2538	машина обработка помощь скорый	обработка машины скорой помощи
2538	дезинфекция лист помощь салон скорый чек	чек-лист по дезинфекции салона скорой помощи
2538	алгоритм обработка санитарный транспорт	алгоритм обработки санитарного транспорта
1617	алгоритм вход допуск мо сотрудник	алгоритм допуска сотрудников при входе в мо
1617	алгоритм допуск медицинский пост сотрудник	алгоритм допуска сотрудников на медицинских постах
1617	19 covid алгоритм допуск медицинский пост сотрудник условие	алгоритм допуска сотрудников на медицинских постах в условиях covid-19
1619	алгоритм анафилактический действие шок	алгоритм действий при анафилактическом шоке
1619	алгоритм оказание помощь шок	алгоритм оказания помощи при шоке
1619	памятка	памятка
1619	анафилактический действовать шок	как действовать при анафилактический шок
1620	больной выявление действие инфекция опасный особо порядок	порядок действий при выявлении больного особо опасной инфекцией
1620	врач действие оои очаг	действия врача в очаге оои
1620	алгоритм больной выявление действие медперсонал оои подозрительный	алгоритм действия медперсонала при выявлении больного подозрительного на оои
1620	больной выявление действие инфекция медицинский опасный организация особо порядок эпидемиолог	порядок действий эпидемиолога медицинской организации при выявлении больного особо опасной инфекцией
1620	алгоритм выявление действие оои случай	алгоритм действий при выявлении случая оои
1620	оои план	план по оои
1944	какой косг объект опасный страхование учитывать	по какому косгу учесть страхование опасного объекта
1944	227 и квр косг	227 косгу и квр
1801	алгоритм действие	алгоритм действий при
1801	алгоритм все медсестра	все алгоритмы для медсестер
1945	209н 223 косг	209н косгу 223
1945	223 жидкий какой косг нечистота	жидкие нечистоты какая косгу 223
1949	врач должностной инструкция рентгенолог	должностная инструкция врача-рентгенолога
1951	врач выполнять краткий поликлиника работа районный терапевт участковый характеристика	краткая характеристика выполняемой работы врача-терапевта участкового районной поликлиники
1951	врач должностной инструкция терапевт участковый	должностная инструкция врача терапевта участкового
1588	и клинический порядок приказ рекомендация соблюдение стандарт	приказ о соблюдении порядков стандартов и клинических рекомендаций
1588	103 приказ	приказ № 103
1588	103н клинический рекомендация	103н клинические рекомендации
1588	02 103 2019 28 приказ	приказ № 103 от 28.02.2019
1602	835 врач мз образец осмотр первичный приказ протокол рф терапевт	образец протокол осмотра врача терапевта первичный приказ мз рф 835
1602	15 2014 835н декабрь мз приказ приложение рф	приложения к приказу мз рф от 15 декабря 2014 № 835н
1940	аэродинамический и испытание косг определение состояние статья технический	аэродинамические испытания и определение технического состояния статья косгу
1940	225 бюджет какой относить расход	225 какие расходы относить по бюджету
1940	затрата имущество какой косг недвижимый объект содержание	затраты на содержание объектов недвижимого имущества какое косгу
1940	225 65н инструкция косг	косгу 225 инструкция 65н
1940	косг мед ремонт техника	ремонт мед техники косгу
1940	2019 225 226 и косг	косгу 225 и 226 в 2019
1940	225 250 252 допы косг эк	косгу 225 доп.эк 250,252
2328	г класс относиться отходы	класс отходов г относятся
2328	г и инструкция класс медицинский мера образование обращение отход с состав	инструкция состав, образование и меры обращения с медицинскими отходами класса г
2328	г обращение организовывать отходы	как организовать обращение отходов г
2328	г класс медотходы	медотходы класса г
2330	контроль лист мед обращение отходы с чек	чек-лист по контролю с обращением мед отходов
2330	лист мед отходы проверять работа с чек	чек лист что проверить в работе с мед отходами
2331	журнал отходы регистрация	журнал регистрации отходов
2331	г журнал отходы	журнал отходов г
2331	г журнал класс отходы регистрация	журнал регистрации отходов класса г
2331	журнал и образование отходы ртутьсодержащий учет	журнал учета и образования ртутьсодержащих отходов
1937	администратор обязанность старший	обязанности старшего администратора
1937	администратор дежурный	дежурного администратора
1937	администратор должностной инструкция поликлиника	должностная инструкция администратор поликлиники
1937	администратор больница кассир медицинский обязанность функциональный центр	функциональные обязанности администратора больницы кассира медицинского центра
2159	амбулаторный пациент получать помощь талон условие	Талон пациента, получающего помощь в амбулаторных условиях
2159	025 1	025-1/у
2162	030 приказ форма	приказ форма № 030/у
2163	072 форма	форма 072/у
2163	карта санкур форма	форма санкур карты
2166	086 086 1 и форма	формы № 086/у и № 086-1/у
2166	выдача журнал медицинский регистрация справка	Журнал регистрации выдачи медицинских справок
2175	04 057 11 2004 22 255 n госпитализация консультация кущи медпомощь минздравсоцразвитие направление обследование плановый порядок приказ специализированный утверждать форма	форма направления на госпитализацию, обследование, консультацию n 057/у-04 утверждена приказом минздравсоцразвития от 22.11.2004 № 255. специализированная медпомощь в плановом порядке. о.в. кущ ©
2175	04 057 форма	форма 057/у - 04
2168	алгоритм взятие вич кровь	алгоритм взятия крови на вич
2170	алгоритм дело пациент сестринский уход	сестринское дело: алгоритмы по уходу за пациентами
2170	алгоритм	алгоритм
1926	бак лампа лпу приказ спирт	приказ по спирту в лпу для бак ламп
1926	приказ учет этанол	приказы по учету этанола
1926	оборот приказ спирт	приказ по обороту спирту
1926	норма приказ расход спирт	приказ спирт нормы расхода
1926	183н приказ спирт	приказ по спирту 183н
1926	весь приказ спирт этиловый	все приказы по этиловому спирту
1926	1834 приказ спирт	приказ по спирту 1834
1926	330 приказ спирт	приказ № 330 спирт
1926	08 1991 245 30 приказ	приказ № 245 от 30.08.1991
1926	мед организация приказ спирт учет	учет спирта в мед организации приказ
2115	журнал коронавирус температура	коронавирус журнал температуры
2115	журнал режим температурный	журнал температурного режима
2115	журнал сотрудник температурный фильтр	журнал температурного фильтра сотрудников
2115	журнал температурный	температурный журнал
2115	журнал контроль сотрудник тело температура	журнал контроля температуры тела сотрудников
2115	журнал измерение термометрия форма	форма журнала измерение термометрии
2115	влажность воздух журнал темп	журналы влажности темп воздуха
2541	19 covid алгоритм уборка	алгоритм уборки при covid-19
2541	алгоритм текущий уборка	алгоритм по текущей уборке
2541	инструкция лпу уборка эпид	инструкция по уборке в лпу в эпид
2541	оперблок текушать уборка	текушая уборка оперблока
1532	502н минсоцразвитие приказ	приказ минсоцразвития 502н
1532	вк выписка лекарственный минздрав препарат приказ проведение	приказ минздрава о проведении вк при выписке лекарственных препаратов
1532	05 05 2012 502н	05.05.2012 № 502н
1532	05 2012 502н врачебный год деятельность и и комиссия май медицинский мз организация порядок приказ рф создание ср утверждение	приказом мз и ср рф от 05 мая 2012 года № 502н об утверждении порядка создания и деятельности врачебной комиссии медицинской организации
1532	05 05 2012 502н приказ	приказ 502н от 05.05.2012
1916	врач обязанность функциональный	функциональный обязанности врач
1916	врач должностной инструкция профпатолог	должностная инструкция врача -профпатолога
1916	врач должностной инструкция специалист торино	должностные инструкции врачей-специалистов торино
1916	врач должностной инструкция специалист	Должностные инструкции врачей-специалистов
1917	должностной заместитель инструкция оргметодработа	должностная инструкция заместителя по оргметодработе
1917	врач главный должностной заместитель инструкция	должностная инструкция для заместителя главного врача
2114	безопасность журнал инфекционный новый форма	новая форма журнала по инфекционной безопасности
2114	60у журнал форма	журнал форма 60у
2114	060 журнал инфекционный	инфекционные журналы 060/у
2114	60 журнал инфекционный регистрация форма	60 форма журнал регистрации инфекционных
2114	журнал заболевать инфекционный регистрация	журнал регистрации инфекционных заболев
2114	60 журнал извещение скачать форма экстренный	журнал экстренных извещений форма 60 скачать
2114	060 заполнение инструкция	060/у инструкция по заполнению
2547	алгоритм ген проведение уборка	алгоритм проведения ген уборки
2547	алгоритм генеральный кабинет уборка	алгоритм генеральной уборки кабинета
2555	алгоритм забор ковид материал	алгоритм забора материала на ковид
2555	алгоритм взятие коронавирус мазок	алгоритм при взятие мазка на коронавирус
2555	2019 covid алгоритм анализ забор	алгоритм забора анализов на covid-2019
2555	алгоритм взятие мазок	алгоритм взятия мазка
2555	алгоритм забор инфекция исследование коронавирусный	алгоритм забора для исследования на коронавирусную инфекцию
3335	инструктаж первичный фельдшер	первичный инструктаж фельдшера
3335	инструктаж прием работа	прием на работу инструктаж
3022	диспансерный организация приказ	приказ об организации диспансерного
3022	03 173н 19 29 мз приказ рф	приказ мз рф от 29.03.19 № 173н
3022	173н 2019 минздрав приказ рф	приказ 173н минздрава рф 2019
3022	диспансерный наблюдение	диспансерное наблюдение
3022	178н диспансерный наблюдение приказ	приказ по диспансерному наблюдению 178н
3022	173н	173н
3022	168 2022 год приказ	приказ № 168 2022 год
3022	173н диспансерный наблюдение поликлиника приказ проект	проект приказа по поликлинике по диспансерному наблюдению по 173н
3025	внесение договор изменение коллективный порядок	порядок внесения изменений в коллективный договор
3025	договор коллективный медицинский учреждение	коллективный договор в медицинском учреждении
3025	2020 договор коллективный	коллективный договор 2020
3196	приказ телемедицинский технология	приказ по телемедицинским технологиям
3196	2017 30 965н г здравоохранение и медицинский министерство ноябрь оказание организация помощь порядок приказ применение российский с телемедицинский технология утверждение федерация	приказ министерства здравоохранения российской федерации от 30 ноября 2017 г. № 965н об утверждении порядка организации и оказания медицинской помощи с применением телемедицинских технологий
